reservation_date,market_name,ABW,MEDIA_DESC,resv,canx_resv,30_day_res,30_day_canx,7_day_res,7_day_canx
2020-04-21,Denver CO,15+ Days,Search,1.0,0.0,165.0,89.0,8.0,3.0
2020-02-24,Knoxville TN,0-1 Days,Search,4.0,0.0,4.0,0.0,4.0,0.0
2020-02-25,Knoxville TN,0-1 Days,Search,11.0,0.0,15.0,0.0,15.0,0.0
2020-02-26,Knoxville TN,0-1 Days,Search,12.0,0.0,27.0,0.0,27.0,0.0
2020-02-27,Knoxville TN,0-1 Days,Search,9.0,0.0,36.0,0.0,36.0,0.0
2020-02-28,Knoxville TN,0-1 Days,Search,14.0,0.0,50.0,0.0,50.0,0.0
2020-02-29,Knoxville TN,0-1 Days,Search,15.0,2.0,65.0,2.0,65.0,2.0
2020-03-01,Knoxville TN,0-1 Days,Search,7.0,0.0,72.0,2.0,72.0,2.0
2020-03-02,Knoxville TN,0-1 Days,Search,16.0,0.0,88.0,2.0,84.0,2.0
2020-03-03,Knoxville TN,0-1 Days,Search,9.0,0.0,97.0,2.0,82.0,2.0
2020-03-04,Knoxville TN,0-1 Days,Search,14.0,0.0,111.0,2.0,84.0,2.0
2020-03-05,Knoxville TN,0-1 Days,Search,14.0,0.0,125.0,2.0,89.0,2.0
2020-03-06,Knoxville TN,0-1 Days,Search,12.0,0.0,137.0,2.0,87.0,2.0
2020-03-07,Knoxville TN,0-1 Days,Search,21.0,0.0,158.0,2.0,93.0,0.0
2020-03-08,Knoxville TN,0-1 Days,Search,11.0,1.0,169.0,3.0,97.0,1.0
2020-03-09,Knoxville TN,0-1 Days,Search,18.0,0.0,187.0,3.0,99.0,1.0
2020-03-10,Knoxville TN,0-1 Days,Search,9.0,0.0,196.0,3.0,99.0,1.0
2020-03-11,Knoxville TN,0-1 Days,Search,9.0,1.0,205.0,4.0,94.0,2.0
2020-03-12,Knoxville TN,0-1 Days,Search,13.0,0.0,218.0,4.0,93.0,2.0
2020-03-13,Knoxville TN,0-1 Days,Search,10.0,1.0,228.0,5.0,91.0,3.0
2020-03-14,Knoxville TN,0-1 Days,Search,26.0,2.0,254.0,7.0,96.0,5.0
2020-03-15,Knoxville TN,0-1 Days,Search,9.0,0.0,263.0,7.0,94.0,4.0
2020-03-16,Knoxville TN,0-1 Days,Search,15.0,3.0,278.0,10.0,91.0,7.0
2020-03-17,Knoxville TN,0-1 Days,Search,6.0,0.0,284.0,10.0,88.0,7.0
2020-03-18,Knoxville TN,0-1 Days,Search,1.0,0.0,285.0,10.0,80.0,6.0
2020-03-19,Knoxville TN,0-1 Days,Search,5.0,0.0,290.0,10.0,72.0,6.0
2020-03-20,Knoxville TN,0-1 Days,Search,2.0,0.0,292.0,10.0,64.0,5.0
2020-03-22,Knoxville TN,0-1 Days,Search,1.0,0.0,293.0,10.0,39.0,3.0
2020-03-23,Knoxville TN,0-1 Days,Search,2.0,0.0,295.0,10.0,32.0,3.0
2020-03-24,Knoxville TN,0-1 Days,Search,1.0,0.0,296.0,10.0,18.0,0.0
2020-03-25,Knoxville TN,0-1 Days,Search,1.0,0.0,297.0,10.0,13.0,0.0
2020-03-31,Knoxville TN,0-1 Days,Search,2.0,0.0,295.0,10.0,14.0,0.0
2020-04-03,Knoxville TN,0-1 Days,Search,1.0,0.0,285.0,10.0,10.0,0.0
2020-04-20,Knoxville TN,0-1 Days,Search,1.0,0.0,274.0,10.0,9.0,0.0
2020-02-24,Knoxville TN,2-3 Days,Search,2.0,0.0,2.0,0.0,2.0,0.0
2020-02-25,Knoxville TN,2-3 Days,Search,5.0,0.0,7.0,0.0,7.0,0.0
2020-02-26,Knoxville TN,2-3 Days,Search,5.0,1.0,12.0,1.0,12.0,1.0
2020-02-27,Knoxville TN,2-3 Days,Search,6.0,0.0,18.0,1.0,18.0,1.0
2020-02-28,Knoxville TN,2-3 Days,Search,9.0,0.0,27.0,1.0,27.0,1.0
2020-03-01,Knoxville TN,2-3 Days,Search,2.0,1.0,29.0,2.0,29.0,2.0
2020-03-02,Knoxville TN,2-3 Days,Search,3.0,0.0,32.0,2.0,32.0,2.0
2020-03-03,Knoxville TN,2-3 Days,Search,6.0,0.0,38.0,2.0,36.0,2.0
2020-03-04,Knoxville TN,2-3 Days,Search,9.0,2.0,47.0,4.0,40.0,4.0
2020-03-05,Knoxville TN,2-3 Days,Search,2.0,0.0,49.0,4.0,37.0,3.0
2020-03-06,Knoxville TN,2-3 Days,Search,1.0,0.0,50.0,4.0,32.0,3.0
2020-03-07,Knoxville TN,2-3 Days,Search,3.0,0.0,53.0,4.0,26.0,3.0
2020-03-08,Knoxville TN,2-3 Days,Search,1.0,1.0,54.0,5.0,25.0,3.0
2020-03-09,Knoxville TN,2-3 Days,Search,8.0,1.0,62.0,6.0,30.0,4.0
2020-03-10,Knoxville TN,2-3 Days,Search,7.0,1.0,69.0,7.0,31.0,5.0
2020-03-11,Knoxville TN,2-3 Days,Search,4.0,1.0,73.0,8.0,26.0,4.0
2020-03-12,Knoxville TN,2-3 Days,Search,9.0,0.0,82.0,8.0,33.0,4.0
2020-03-13,Knoxville TN,2-3 Days,Search,3.0,1.0,85.0,9.0,35.0,5.0
2020-03-15,Knoxville TN,2-3 Days,Search,3.0,0.0,88.0,9.0,35.0,5.0
2020-03-16,Knoxville TN,2-3 Days,Search,3.0,2.0,91.0,11.0,37.0,6.0
2020-03-17,Knoxville TN,2-3 Days,Search,1.0,1.0,92.0,12.0,30.0,6.0
2020-03-18,Knoxville TN,2-3 Days,Search,2.0,1.0,94.0,13.0,25.0,6.0
2020-03-19,Knoxville TN,2-3 Days,Search,1.0,0.0,95.0,13.0,22.0,5.0
2020-03-27,Knoxville TN,2-3 Days,Search,1.0,0.0,96.0,13.0,14.0,5.0
2020-04-01,Knoxville TN,2-3 Days,Search,1.0,0.0,97.0,13.0,12.0,4.0
2020-04-24,Knoxville TN,2-3 Days,Search,1.0,0.0,98.0,13.0,10.0,4.0
2020-02-24,Knoxville TN,4-7 Days,Search,2.0,0.0,2.0,0.0,2.0,0.0
2020-02-25,Knoxville TN,4-7 Days,Search,1.0,0.0,3.0,0.0,3.0,0.0
2020-02-26,Knoxville TN,4-7 Days,Search,2.0,0.0,5.0,0.0,5.0,0.0
2020-02-27,Knoxville TN,4-7 Days,Search,5.0,0.0,10.0,0.0,10.0,0.0
2020-02-28,Knoxville TN,4-7 Days,Search,5.0,1.0,15.0,1.0,15.0,1.0
2020-02-29,Knoxville TN,4-7 Days,Search,5.0,0.0,20.0,1.0,20.0,1.0
2020-03-01,Knoxville TN,4-7 Days,Search,9.0,0.0,29.0,1.0,29.0,1.0
2020-03-02,Knoxville TN,4-7 Days,Search,7.0,1.0,36.0,2.0,34.0,2.0
2020-03-03,Knoxville TN,4-7 Days,Search,1.0,0.0,37.0,2.0,34.0,2.0
2020-03-04,Knoxville TN,4-7 Days,Search,8.0,2.0,45.0,4.0,40.0,4.0
2020-03-05,Knoxville TN,4-7 Days,Search,1.0,0.0,46.0,4.0,36.0,4.0
2020-03-06,Knoxville TN,4-7 Days,Search,4.0,0.0,50.0,4.0,35.0,3.0
2020-03-07,Knoxville TN,4-7 Days,Search,4.0,1.0,54.0,5.0,34.0,4.0
2020-03-08,Knoxville TN,4-7 Days,Search,8.0,3.0,62.0,8.0,33.0,7.0
2020-03-09,Knoxville TN,4-7 Days,Search,12.0,2.0,74.0,10.0,38.0,8.0
2020-03-10,Knoxville TN,4-7 Days,Search,4.0,0.0,78.0,10.0,41.0,8.0
2020-03-11,Knoxville TN,4-7 Days,Search,2.0,1.0,80.0,11.0,35.0,7.0
2020-03-12,Knoxville TN,4-7 Days,Search,2.0,1.0,82.0,12.0,36.0,8.0
2020-03-14,Knoxville TN,4-7 Days,Search,6.0,1.0,88.0,13.0,38.0,9.0
2020-03-15,Knoxville TN,4-7 Days,Search,7.0,5.0,95.0,18.0,41.0,13.0
2020-03-16,Knoxville TN,4-7 Days,Search,7.0,2.0,102.0,20.0,40.0,12.0
2020-03-17,Knoxville TN,4-7 Days,Search,1.0,1.0,103.0,21.0,29.0,11.0
2020-04-03,Knoxville TN,4-7 Days,Search,1.0,0.0,104.0,21.0,26.0,11.0
2020-04-24,Knoxville TN,4-7 Days,Search,1.0,1.0,105.0,22.0,25.0,11.0
2020-02-24,Knoxville TN,8-14 Days,Search,13.0,1.0,13.0,1.0,13.0,1.0
2020-02-26,Knoxville TN,8-14 Days,Search,4.0,1.0,17.0,2.0,17.0,2.0
2020-02-27,Knoxville TN,8-14 Days,Search,3.0,0.0,20.0,2.0,20.0,2.0
2020-02-28,Knoxville TN,8-14 Days,Search,4.0,0.0,24.0,2.0,24.0,2.0
2020-02-29,Knoxville TN,8-14 Days,Search,4.0,0.0,28.0,2.0,28.0,2.0
2020-03-01,Knoxville TN,8-14 Days,Search,3.0,1.0,31.0,3.0,31.0,3.0
2020-03-02,Knoxville TN,8-14 Days,Search,6.0,1.0,37.0,4.0,37.0,4.0
2020-03-03,Knoxville TN,8-14 Days,Search,6.0,0.0,43.0,4.0,30.0,3.0
2020-03-04,Knoxville TN,8-14 Days,Search,6.0,2.0,49.0,6.0,32.0,4.0
2020-03-05,Knoxville TN,8-14 Days,Search,2.0,1.0,51.0,7.0,31.0,5.0
2020-03-06,Knoxville TN,8-14 Days,Search,7.0,5.0,58.0,12.0,34.0,10.0
2020-03-08,Knoxville TN,8-14 Days,Search,6.0,3.0,64.0,15.0,36.0,13.0
2020-03-09,Knoxville TN,8-14 Days,Search,11.0,9.0,75.0,24.0,44.0,21.0
2020-03-10,Knoxville TN,8-14 Days,Search,4.0,3.0,79.0,27.0,42.0,23.0
2020-03-11,Knoxville TN,8-14 Days,Search,2.0,2.0,81.0,29.0,38.0,25.0
2020-03-12,Knoxville TN,8-14 Days,Search,4.0,2.0,85.0,31.0,36.0,25.0
2020-03-13,Knoxville TN,8-14 Days,Search,6.0,4.0,91.0,35.0,40.0,28.0
2020-03-14,Knoxville TN,8-14 Days,Search,4.0,2.0,95.0,37.0,37.0,25.0
2020-03-15,Knoxville TN,8-14 Days,Search,4.0,3.0,99.0,40.0,35.0,25.0
2020-03-16,Knoxville TN,8-14 Days,Search,1.0,1.0,100.0,41.0,25.0,17.0
2020-03-18,Knoxville TN,8-14 Days,Search,2.0,2.0,102.0,43.0,23.0,16.0
2020-03-19,Knoxville TN,8-14 Days,Search,1.0,0.0,103.0,43.0,22.0,14.0
2020-04-04,Knoxville TN,8-14 Days,Search,1.0,1.0,104.0,44.0,19.0,13.0
2020-04-24,Knoxville TN,8-14 Days,Search,1.0,0.0,105.0,44.0,14.0,9.0
2020-02-24,Knoxville TN,15+ Days,Search,26.0,16.0,26.0,16.0,26.0,16.0
2020-02-25,Knoxville TN,15+ Days,Search,33.0,19.0,59.0,35.0,59.0,35.0
2020-02-26,Knoxville TN,15+ Days,Search,23.0,11.0,82.0,46.0,82.0,46.0
2020-02-27,Knoxville TN,15+ Days,Search,29.0,14.0,111.0,60.0,111.0,60.0
2020-02-28,Knoxville TN,15+ Days,Search,17.0,10.0,128.0,70.0,128.0,70.0
2020-02-29,Knoxville TN,15+ Days,Search,25.0,9.0,153.0,79.0,153.0,79.0
2020-03-01,Knoxville TN,15+ Days,Search,19.0,9.0,172.0,88.0,172.0,88.0
2020-03-02,Knoxville TN,15+ Days,Search,18.0,6.0,190.0,94.0,164.0,78.0
2020-03-03,Knoxville TN,15+ Days,Search,21.0,14.0,211.0,108.0,152.0,73.0
2020-03-04,Knoxville TN,15+ Days,Search,31.0,17.0,242.0,125.0,160.0,79.0
2020-03-05,Knoxville TN,15+ Days,Search,13.0,9.0,255.0,134.0,144.0,74.0
2020-03-06,Knoxville TN,15+ Days,Search,28.0,18.0,283.0,152.0,155.0,82.0
2020-03-07,Knoxville TN,15+ Days,Search,12.0,7.0,295.0,159.0,142.0,80.0
2020-03-08,Knoxville TN,15+ Days,Search,18.0,5.0,313.0,164.0,141.0,76.0
2020-03-09,Knoxville TN,15+ Days,Search,22.0,8.0,335.0,172.0,145.0,78.0
2020-03-10,Knoxville TN,15+ Days,Search,34.0,23.0,369.0,195.0,158.0,87.0
2020-03-11,Knoxville TN,15+ Days,Search,10.0,6.0,379.0,201.0,137.0,76.0
2020-03-12,Knoxville TN,15+ Days,Search,21.0,12.0,400.0,213.0,145.0,79.0
2020-03-13,Knoxville TN,15+ Days,Search,4.0,1.0,404.0,214.0,121.0,62.0
2020-03-14,Knoxville TN,15+ Days,Search,15.0,4.0,419.0,218.0,124.0,59.0
2020-03-15,Knoxville TN,15+ Days,Search,14.0,2.0,433.0,220.0,120.0,56.0
2020-03-16,Knoxville TN,15+ Days,Search,7.0,2.0,440.0,222.0,105.0,50.0
2020-03-17,Knoxville TN,15+ Days,Search,2.0,0.0,442.0,222.0,73.0,27.0
2020-03-18,Knoxville TN,15+ Days,Search,1.0,1.0,443.0,223.0,64.0,22.0
2020-03-19,Knoxville TN,15+ Days,Search,2.0,0.0,445.0,223.0,45.0,10.0
2020-03-20,Knoxville TN,15+ Days,Search,1.0,0.0,446.0,223.0,42.0,9.0
2020-03-21,Knoxville TN,15+ Days,Search,1.0,1.0,447.0,224.0,28.0,6.0
2020-03-24,Knoxville TN,15+ Days,Search,1.0,0.0,448.0,224.0,15.0,4.0
2020-03-25,Knoxville TN,15+ Days,Search,1.0,0.0,449.0,224.0,9.0,2.0
2020-03-26,Knoxville TN,15+ Days,Search,1.0,1.0,450.0,225.0,8.0,3.0
2020-03-29,Knoxville TN,15+ Days,Search,1.0,0.0,425.0,209.0,8.0,2.0
2020-03-30,Knoxville TN,15+ Days,Search,4.0,0.0,396.0,190.0,10.0,2.0
2020-03-31,Knoxville TN,15+ Days,Search,1.0,0.0,374.0,179.0,10.0,2.0
2020-04-01,Knoxville TN,15+ Days,Search,1.0,0.0,346.0,165.0,10.0,1.0
2020-04-03,Knoxville TN,15+ Days,Search,2.0,0.0,331.0,155.0,11.0,1.0
2020-04-06,Knoxville TN,15+ Days,Search,1.0,0.0,307.0,146.0,11.0,1.0
2020-04-07,Knoxville TN,15+ Days,Search,3.0,0.0,291.0,137.0,13.0,0.0
2020-04-10,Knoxville TN,15+ Days,Search,2.0,1.0,275.0,132.0,14.0,1.0
2020-04-18,Knoxville TN,15+ Days,Search,4.0,0.0,258.0,118.0,14.0,1.0
2020-04-21,Knoxville TN,15+ Days,Search,1.0,0.0,228.0,101.0,14.0,1.0
2020-04-22,Knoxville TN,15+ Days,Search,1.0,0.0,216.0,92.0,14.0,1.0
2020-04-26,Knoxville TN,15+ Days,Search,4.0,1.0,192.0,75.0,16.0,2.0
2020-04-28,Knoxville TN,15+ Days,Search,2.0,0.0,182.0,68.0,17.0,2.0
2020-02-24,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,13.0,0.0,13.0,0.0,13.0,0.0
2020-02-25,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,16.0,2.0,29.0,2.0,29.0,2.0
2020-02-26,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,27.0,2.0,56.0,4.0,56.0,4.0
2020-02-27,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,16.0,1.0,72.0,5.0,72.0,5.0
2020-02-28,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,19.0,0.0,91.0,5.0,91.0,5.0
2020-02-29,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,28.0,1.0,119.0,6.0,119.0,6.0
2020-03-01,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,15.0,1.0,134.0,7.0,134.0,7.0
2020-03-02,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,14.0,1.0,148.0,8.0,135.0,8.0
2020-03-03,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,14.0,0.0,162.0,8.0,133.0,6.0
2020-03-04,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,15.0,3.0,177.0,11.0,121.0,7.0
2020-03-05,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,16.0,0.0,193.0,11.0,121.0,6.0
2020-03-06,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,21.0,1.0,214.0,12.0,123.0,7.0
2020-03-07,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,20.0,0.0,234.0,12.0,115.0,6.0
2020-03-08,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,15.0,0.0,249.0,12.0,115.0,5.0
2020-03-09,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,19.0,0.0,268.0,12.0,120.0,4.0
2020-03-10,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,18.0,0.0,286.0,12.0,124.0,4.0
2020-03-11,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,18.0,1.0,304.0,13.0,127.0,2.0
2020-03-12,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,20.0,2.0,324.0,15.0,131.0,4.0
2020-03-13,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,23.0,2.0,347.0,17.0,133.0,5.0
2020-03-14,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,13.0,0.0,360.0,17.0,126.0,5.0
2020-03-15,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,23.0,1.0,383.0,18.0,134.0,6.0
2020-03-16,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,19.0,0.0,402.0,18.0,134.0,6.0
2020-03-17,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,7.0,0.0,409.0,18.0,123.0,6.0
2020-03-18,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,2.0,0.0,411.0,18.0,107.0,5.0
2020-03-19,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,2.0,0.0,413.0,18.0,89.0,3.0
2020-03-22,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,5.0,1.0,418.0,19.0,71.0,2.0
2020-03-23,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,4.0,0.0,422.0,19.0,62.0,2.0
2020-03-24,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,2.0,0.0,424.0,19.0,41.0,1.0
2020-03-30,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,1.0,0.0,425.0,19.0,23.0,1.0
2020-04-02,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,2.0,0.0,427.0,19.0,18.0,1.0
2020-04-06,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,1.0,0.0,415.0,19.0,17.0,1.0
2020-04-13,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,1.0,0.0,400.0,17.0,16.0,1.0
2020-04-14,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,2.0,0.0,375.0,15.0,13.0,0.0
2020-04-19,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,1.0,0.0,360.0,14.0,10.0,0.0
2020-04-27,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,8.0,0.0,349.0,14.0,16.0,0.0
2020-04-28,Mobile AL-Pensacola (Ft. Walton Beach) FL,0-1 Days,Search,2.0,0.0,323.0,13.0,17.0,0.0
2020-02-24,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,1.0,0.0,1.0,0.0
2020-02-25,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,2.0,0.0,2.0,0.0
2020-02-26,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,5.0,0.0,7.0,0.0,7.0,0.0
2020-02-27,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,8.0,0.0,8.0,0.0
2020-02-28,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,9.0,0.0,9.0,0.0
2020-02-29,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,10.0,0.0,10.0,0.0
2020-03-01,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,2.0,0.0,12.0,0.0,12.0,0.0
2020-03-02,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,4.0,0.0,16.0,0.0,15.0,0.0
2020-03-03,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,4.0,0.0,20.0,0.0,18.0,0.0
2020-03-04,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,4.0,1.0,24.0,1.0,17.0,1.0
2020-03-05,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,25.0,1.0,17.0,1.0
2020-03-06,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,6.0,0.0,31.0,1.0,22.0,1.0
2020-03-07,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,32.0,1.0,22.0,1.0
2020-03-08,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,9.0,1.0,41.0,2.0,29.0,2.0
2020-03-09,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,3.0,0.0,44.0,2.0,28.0,2.0
2020-03-10,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,5.0,2.0,49.0,4.0,29.0,4.0
2020-03-11,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,3.0,2.0,52.0,6.0,28.0,5.0
2020-03-12,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,5.0,3.0,57.0,9.0,32.0,8.0
2020-03-13,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,5.0,2.0,62.0,11.0,31.0,10.0
2020-03-14,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,6.0,3.0,68.0,14.0,36.0,13.0
2020-03-15,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,5.0,1.0,73.0,15.0,32.0,13.0
2020-03-16,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,4.0,1.0,77.0,16.0,33.0,14.0
2020-03-17,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,78.0,16.0,29.0,12.0
2020-03-19,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,1.0,79.0,17.0,27.0,11.0
2020-03-25,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,80.0,17.0,23.0,8.0
2020-03-27,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,81.0,17.0,19.0,6.0
2020-04-12,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,82.0,17.0,14.0,3.0
2020-04-25,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,1.0,83.0,18.0,10.0,3.0
2020-04-28,Mobile AL-Pensacola (Ft. Walton Beach) FL,2-3 Days,Search,1.0,0.0,84.0,18.0,7.0,2.0
2020-02-24,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,7.0,1.0,7.0,1.0,7.0,1.0
2020-02-25,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,6.0,1.0,13.0,2.0,13.0,2.0
2020-02-26,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,4.0,2.0,17.0,4.0,17.0,4.0
2020-02-27,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,2.0,0.0,19.0,4.0,19.0,4.0
2020-02-28,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,13.0,0.0,32.0,4.0,32.0,4.0
2020-02-29,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,4.0,1.0,36.0,5.0,36.0,5.0
2020-03-01,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,9.0,4.0,45.0,9.0,45.0,9.0
2020-03-02,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,7.0,1.0,52.0,10.0,45.0,9.0
2020-03-03,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,6.0,1.0,58.0,11.0,45.0,9.0
2020-03-04,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,5.0,0.0,63.0,11.0,46.0,7.0
2020-03-05,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,3.0,1.0,66.0,12.0,47.0,8.0
2020-03-06,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,5.0,1.0,71.0,13.0,39.0,9.0
2020-03-07,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,4.0,1.0,75.0,14.0,39.0,9.0
2020-03-08,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,8.0,3.0,83.0,17.0,38.0,8.0
2020-03-09,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,6.0,3.0,89.0,20.0,37.0,10.0
2020-03-10,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,5.0,0.0,94.0,20.0,36.0,9.0
2020-03-11,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,4.0,2.0,98.0,22.0,35.0,11.0
2020-03-12,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,4.0,2.0,102.0,24.0,36.0,12.0
2020-03-13,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,2.0,0.0,104.0,24.0,33.0,11.0
2020-03-14,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,4.0,1.0,108.0,25.0,33.0,11.0
2020-03-15,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,2.0,0.0,110.0,25.0,27.0,8.0
2020-03-16,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,3.0,2.0,113.0,27.0,24.0,7.0
2020-03-17,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,2.0,0.0,115.0,27.0,21.0,7.0
2020-03-30,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,1.0,1.0,116.0,28.0,18.0,6.0
2020-04-17,Mobile AL-Pensacola (Ft. Walton Beach) FL,4-7 Days,Search,5.0,0.0,121.0,28.0,19.0,4.0
2020-02-24,Mobile AL-Pensacola (Ft. Walton Beach) FL,8-14 Days,Search,7.0,1.0,7.0,1.0,7.0,1.0
2020-02-25,Mobile AL-Pensacola (Ft. Walton Beach) FL,8-14 Days,Search,2.0,0.0,9.0,1.0,9.0,1.0
2020-02-26,Mobile AL-Pensacola (Ft. Walton Beach) FL,8-14 Days,Search,3.0,1.0,12.0,2.0,12.0,2.0
2020-02-27,Mobile AL-Pensacola (Ft. Walton Beach) FL,8-14 Days,Search,1.0,0.0,13.0,2.0,13.0,2.0
2020-02-28,Mobile AL-Pensacola (Ft. Walton Beach) FL,8-14 Days,Search,6.0,2.0,19.0,4.0,19.0,4.0
2020-02-29,Mobile AL-Pensacola (Ft. Walton Beach) FL,8-14 Days,Search,2.0,1.0,21.0,5.0,21.0,5.0
